time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2000-01-03 13:00:00,18,306.57,-1.111111111,92,9.38784,0.00012,0
2000-01-03 14:00:00,14,306.98,-1.111111111,96,8.761984,0.00023,0
2000-01-03 15:00:00,14,307.93,-0.555555556,96,8.761984,0.00033,0
2000-01-03 16:00:00,1,312.04,-0.555555556,92,11.62304,0.00063,0
2000-01-03 17:00:00,0,303.93,-1.111111111,92,8.761984,0.00092,0
2000-01-03 18:00:00,0,295.71,-1.666666667,92,8.761984,0.00121,0
2000-01-03 19:00:00,0,287.49,-2.222222222,92,10.460736,0.00092,0.00002
2000-01-03 20:00:00,0,279.53,-2.777777778,96,8.761984,0.00064,0.00003
2000-01-03 21:00:00,0,273.47,-2.777777778,92,8.04672,0.00035,0.00004
2000-01-03 22:00:00,0,265.12,-3.333333333,92,8.71728,0.00084,0.00008
2000-01-03 23:00:00,0,256.68,-3.888888889,92,6.7056,0.00133,0.00012
2000-01-04 00:00:00,0,250.2,-3.888888889,88,8.04672,0.00182,0.00017
2000-01-04 01:00:00,0,244.35,-3.888888889,88,5.722112,0.00147,0.00019
2000-01-04 02:00:00,0,238.51,-3.888888889,88,6.7056,0.00112,0.00021
2000-01-04 03:00:00,0,231.9,-3.888888889,85,8.04672,0.00076,0.00023
2000-01-04 04:00:00,0,224.84,-3.888888889,81,8.761984,0.00093,0.00024
2000-01-04 05:00:00,0,221.69,-3.333333333,81,8.04672,0.00109,0.00024
2000-01-04 06:00:00,0,215.71,-3.333333333,81,6.7056,0.00126,0.00025
2000-01-04 07:00:00,5,208.6,-3.333333333,78,9.38784,0.00084,0.00027
2000-01-04 08:00:00,48,208.6,-3.333333333,78,6.03504,0.00042,0.00028
2000-01-04 09:00:00,134,204.55,-3.888888889,75,8.04672,0,0.0003
2000-01-04 10:00:00,126,249.86,-3.333333333,71,8.71728,0,0.0003
2000-01-04 11:00:00,197,246.14,-3.333333333,71,8.761984,0,0.0003
2000-01-04 12:00:00,254,239.91,-3.333333333,69,9.38784,0,0.0003
2000-01-04 13:00:00,222,246.19,-3.333333333,63,6.03504,0,0.0003
2000-01-04 14:00:00,251,228.31,-3.333333333,61,5.006848,0,0.00029
2000-01-04 15:00:00,88,265.32,-2.777777778,56,8.71728,0,0.00029
2000-01-04 16:00:00,10,294.81,-2.222222222,57,6.03504,0,0.00029
2000-01-04 17:00:00,0,284.8,-3.333333333,71,4.291584,0,0.00029
2000-01-04 18:00:00,0,274.08,-4.444444444,71,5.722112,0,0.00029
2000-01-04 19:00:00,0,268.73,-4.444444444,74,5.722112,0.00001,0.00028
2000-01-04 20:00:00,0,260.13,-5,71,3.3528,0.00001,0.00028
2000-01-04 21:00:00,0,252.92,-5.555555556,78,3.3528,0.00001,0.00028
2000-01-04 22:00:00,0,245.29,-6.111111111,81,3.57632,0.00001,0.00028
2000-01-04 23:00:00,0,237.17,-6.666666667,81,3.3528,0,0.00028
2000-01-05 00:00:00,0,229.53,-6.666666667,71,0,0,0.00028
2000-01-05 01:00:00,0,223.77,-6.666666667,71,3.3528,0,0.00028
2000-01-05 02:00:00,0,212.89,-7.777777778,71,3.3528,0,0.00027
2000-01-05 03:00:00,0,204.63,-8.888888889,81,0,0,0.00027
2000-01-05 04:00:00,0,188.9,-11.66666667,91,0,0,0.00027
2000-01-05 05:00:00,0,168.44,-15,88,0,0,0.00027
2000-01-05 06:00:00,0,171.94,-12.77777778,87,0,0,0.00027
2000-01-05 07:00:00,12,161.82,-13.88888889,88,4.291584,0,0.00027
2000-01-05 08:00:00,70,167.66,-12.77777778,92,5.006848,0,0.00027
2000-01-05 09:00:00,184,170.13,-12.22222222,92,5.722112,0,0.00027
2000-01-05 10:00:00,236,173.41,-11.11111111,80,6.7056,0,0.00027
2000-01-05 11:00:00,199,217.48,-10,80,10.013696,0,0.00027
2000-01-05 12:00:00,178,236.47,-8.333333333,74,9.38784,0,0.00027
2000-01-05 13:00:00,137,246.54,-8.333333333,77,9.38784,0,0.00027
2000-01-05 14:00:00,58,262.88,-8.333333333,77,11.62304,0.00001,0.00027
2000-01-05 15:00:00,19,275.97,-7.222222222,78,10.013696,0.00001,0.00027
2000-01-05 16:00:00,4,281.92,-6.666666667,78,9.38784,0.00001,0.00027
2000-01-05 17:00:00,0,278.47,-6.111111111,81,11.62304,0.00002,0.00027
2000-01-05 18:00:00,0,277.49,-5,81,12.204192,0.00002,0.00026
2000-01-05 19:00:00,0,274.5,-4.444444444,85,11.62304,0.00001,0.00026
2000-01-05 20:00:00,0,270.87,-3.888888889,81,10.460736,0.00001,0.00026
2000-01-05 21:00:00,0,267.68,-3.333333333,81,11.62304,0.00001,0.00026
2000-01-05 22:00:00,0,261.89,-3.333333333,81,10.013696,0.00001,0.00026
2000-01-05 23:00:00,0,256.09,-3.333333333,81,11.62304,0.00001,0.00026
2000-01-06 00:00:00,0,250.3,-3.333333333,81,10.013696,0.00002,0.00025
2000-01-06 01:00:00,0,245.17,-3.333333333,84,8.761984,0.00001,0.00025
2000-01-06 02:00:00,0,238.7,-3.333333333,81,11.62304,0.00001,0.00025
2000-01-06 03:00:00,0,234.84,-2.777777778,78,8.04672,0.00001,0.00025
2000-01-06 04:00:00,0,231.88,-2.222222222,78,6.03504,0.00001,0.00025
2000-01-06 05:00:00,0,226.06,-2.222222222,78,8.71728,0.00001,0.00025
2000-01-06 06:00:00,0,220.25,-2.222222222,78,5.722112,0.00001,0.00025
2000-01-06 07:00:00,7,215.6,-2.222222222,81,4.291584,0.00001,0.00025
2000-01-06 08:00:00,75,209.72,-3.333333333,81,8.04672,0,0.00025
2000-01-06 09:00:00,180,212.62,-2.777777778,81,8.04672,0,0.00025
2000-01-06 10:00:00,328,214.83,-2.222222222,79,5.722112,0,0.00025
2000-01-06 11:00:00,392,219.18,-1.111111111,75,6.03504,0,0.00025
2000-01-06 12:00:00,393,223.82,0,67,5.722112,0,0.00025
2000-01-06 13:00:00,340,243.07,1.111111111,70,6.7056,0,0.00025
2000-01-06 14:00:00,238,251.4,1.111111111,52,8.761984,0,0.00025
2000-01-06 15:00:00,109,279.08,1.666666667,59,5.722112,0,0.00025
2000-01-06 16:00:00,10,310.91,1.111111111,64,6.7056,0,0.00025
2000-01-06 17:00:00,0,300.35,0,69,5.722112,0,0.00025
2000-01-06 18:00:00,0,292.11,-0.555555556,69,5.722112,0,0.00024
2000-01-06 19:00:00,0,283.1,-1.111111111,63,6.03504,0,0.00024
2000-01-06 20:00:00,0,273.4,-2.222222222,72,5.722112,0,0.00024
2000-01-06 21:00:00,0,266.1,-2.777777778,78,5.722112,0,0.00024
2000-01-06 22:00:00,0,258.51,-3.333333333,81,4.291584,0,0.00024
2000-01-06 23:00:00,0,253.66,-3.333333333,84,5.722112,0.00001,0.00024
2000-01-07 00:00:00,0,245.63,-3.333333333,72,6.7056,0.00001,0.00024
2000-01-07 01:00:00,0,240.18,-2.777777778,63,5.006848,0.00001,0.00024
2000-01-07 02:00:00,0,229.55,-3.888888889,65,8.71728,0.00001,0.00024
2000-01-07 03:00:00,0,218.26,-4.444444444,57,10.013696,0.00001,0.00024
2000-01-07 04:00:00,0,206.16,-6.111111111,62,8.04672,0.00001,0.00024
2000-01-07 05:00:00,0,191.67,-8.333333333,67,5.722112,0,0.00024
2000-01-07 06:00:00,0,179.23,-10,70,4.291584,0,0.00024
2000-01-07 07:00:00,7,169.44,-11.11111111,73,0,0,0.00024
2000-01-07 08:00:00,100,166.98,-11.66666667,73,3.57632,0,0.00024
2000-01-07 09:00:00,240,166.98,-11.66666667,73,4.291584,0,0.00024
2000-01-07 10:00:00,314,167.38,-11.11111111,67,4.291584,0,0.00024
2000-01-07 11:00:00,405,171.52,-10,65,6.7056,0,0.00024
2000-01-07 12:00:00,400,175.15,-8.888888889,54,4.291584,0,0.00024
2000-01-07 13:00:00,315,200.08,-7.777777778,50,3.57632,0,0.00024
2000-01-07 14:00:00,267,204.96,-6.666666667,47,3.57632,0,0.00024
2000-01-07 15:00:00,111,240.32,-6.111111111,50,8.71728,0,0.00024
2000-01-07 16:00:00,13,274.83,-6.111111111,54,8.04672,0,0.00024
2000-01-07 17:00:00,0,269.5,-6.111111111,62,8.71728,0,0.00024
2000-01-07 18:00:00,0,258.81,-7.222222222,62,6.03504,0,0.00024
2000-01-07 19:00:00,0,253.36,-7.222222222,65,8.04672,0,0.00023
2000-01-07 20:00:00,0,248.03,-7.222222222,68,5.006848,0,0.00023
2000-01-07 21:00:00,0,240.32,-7.777777778,71,6.03504,0,0.00023
2000-01-07 22:00:00,0,235.37,-7.777777778,75,6.7056,0,0.00023
2000-01-07 23:00:00,0,229.04,-7.777777778,71,8.04672,0,0.00022
2000-01-08 00:00:00,0,232.42,-5.555555556,66,8.71728,0,0.00022
2000-01-08 01:00:00,0,237.37,-3.333333333,66,8.71728,0,0.00022
2000-01-08 02:00:00,0,236.6,-2.222222222,64,8.71728,0,0.00022
2000-01-08 03:00:00,0,236.59,-1.111111111,64,8.71728,0,0.00022
2000-01-08 04:00:00,0,232.17,-1.111111111,67,8.71728,0,0.00022
2000-01-08 05:00:00,0,229.15,-0.555555556,66,6.7056,0,0.00022
2000-01-08 06:00:00,0,225.72,0,64,6.7056,0,0.00022
2000-01-08 07:00:00,7,220.19,0,64,6.03504,0,0.00022
2000-01-08 08:00:00,84,220.19,0,64,6.03504,0,0.00022
2000-01-08 09:00:00,219,218.69,0,61,8.04672,0,0.00022
2000-01-08 10:00:00,314,224.7,1.111111111,61,8.71728,0,0.00022
2000-01-08 11:00:00,388,228.3,1.666666667,62,6.7056,0,0.00022
2000-01-08 12:00:00,389,234.45,2.222222222,60,8.761984,0,0.00022
2000-01-08 13:00:00,338,248.11,2.777777778,57,9.38784,0,0.00022
2000-01-08 14:00:00,242,268.14,3.888888889,59,6.7056,0,0.00022
2000-01-08 15:00:00,116,291.45,4.444444444,60,6.03504,0,0.00022
2000-01-08 16:00:00,16,321.49,4.444444444,60,5.006848,0,0.00022
2000-01-08 17:00:00,0,317.43,4.444444444,70,4.291584,0,0.00022
2000-01-08 18:00:00,0,304.43,2.777777778,73,5.006848,0,0.00021
2000-01-08 19:00:00,0,297.08,2.222222222,76,3.3528,0,0.00021
2000-01-08 20:00:00,0,290.82,1.666666667,85,4.291584,0,0.0002
2000-01-08 21:00:00,0,281.55,0.555555556,92,3.3528,0,0.0002
2000-01-08 22:00:00,0,263.44,-2.222222222,96,0,0,0.0002
2000-01-08 23:00:00,0,255.36,-2.777777778,92.5,3.3528,0,0.0002
2000-01-09 00:00:00,0,259.66,-0.833333333,89,4.291584,0,0.0002
2000-01-09 01:00:00,0,262.25,1.111111111,78,3.57632,0,0.0002
2000-01-09 02:00:00,0,265.48,1.666666667,96,0,0,0.0002
2000-01-09 03:00:00,0,260.99,1.666666667,96,0,0,0.0002
2000-01-09 04:00:00,0,255.27,1.666666667,92,0,0,0.0002
2000-01-09 05:00:00,0,246.5,1.111111111,89,4.291584,0,0.0002
2000-01-09 06:00:00,0,242.89,1.111111111,92,4.291584,0,0.0002
2000-01-09 07:00:00,2,238.28,1.111111111,92,3.57632,0,0.0002
2000-01-09 08:00:00,10,238.28,1.111111111,92,4.291584,0.00001,0.0002
2000-01-09 09:00:00,45,281.02,0.555555556,92,3.57632,0.00001,0.0002
2000-01-09 10:00:00,83,292.37,1.111111111,92,4.291584,0.00011,0.00021
2000-01-09 11:00:00,148,285.69,1.111111111,92,5.006848,0.00022,0.00021
2000-01-09 12:00:00,113,297.42,1.111111111,89,5.722112,0.00032,0.00021
2000-01-09 13:00:00,113,299.79,1.666666667,85,6.7056,0.00026,0.00021
2000-01-09 14:00:00,55,309.84,1.666666667,82,5.722112,0.00019,0.00021
2000-01-09 15:00:00,23,318.34,2.222222222,97,5.722112,0.00013,0.00022
2000-01-09 16:00:00,0,325.93,2.222222222,97,4.291584,0.00012,0.00022
2000-01-09 17:00:00,0,325.93,2.222222222,97,5.006848,0.00011,0.00021
2000-01-09 18:00:00,0,320.27,2.222222222,97,5.006848,0.00009,0.00021
2000-01-09 19:00:00,0,314.6,2.222222222,97,4.291584,0.00007,0.0002
2000-01-09 20:00:00,0,308.94,2.222222222,97,6.03504,0.00004,0.00019
2000-01-09 21:00:00,0,303.28,2.222222222,97,6.03504,0.00002,0.00018
2000-01-09 22:00:00,0,297.61,2.222222222,97,6.03504,0.00001,0.00018
2000-01-09 23:00:00,0,291.95,2.222222222,97,6.7056,0.00001,0.00018
2000-01-10 00:00:00,0,286.1,2.222222222,96,5.722112,0.00001,0.00018
2000-01-10 01:00:00,0,283.47,2.777777778,96,4.291584,0.00031,0.00018
2000-01-10 02:00:00,0,277.83,2.777777778,96,5.722112,0.0006,0.00018
2000-01-10 03:00:00,0,272.19,2.777777778,96,5.722112,0.0009,0.00018
2000-01-10 04:00:00,0,266.55,2.777777778,96,5.722112,0.0007,0.00019
2000-01-10 05:00:00,0,260.91,2.777777778,96,4.291584,0.00049,0.00019
2000-01-10 06:00:00,0,255.27,2.777777778,96,4.291584,0.00029,0.0002
2000-01-10 07:00:00,1,249.26,2.777777778,94.5,5.722112,0.00057,0.0002
2000-01-10 08:00:00,39,248.51,2.777777778,93,4.291584,0.00085,0.00021
2000-01-10 09:00:00,100,253.32,3.333333333,93,5.006848,0.00113,0.00021
2000-01-10 10:00:00,102,294.23,2.777777778,88,6.03504,0.00078,0.00021
2000-01-10 11:00:00,206,279.27,2.777777778,83,9.38784,0.00043,0.00022
2000-01-10 12:00:00,348,253.63,2.5,78,8.04672,0.00008,0.00022
2000-01-10 13:00:00,350,249.9,2.222222222,73,6.7056,0.00006,0.00022
2000-01-10 14:00:00,218,276.52,3.333333333,71.5,5.722112,0.00004,0.00021
2000-01-10 15:00:00,112,293.28,3.888888889,70,8.04672,0.00003,0.00021
2000-01-10 16:00:00,10,330.62,5,67,5.722112,0.00002,0.00019
2000-01-10 17:00:00,0,339.29,5,70,8.761984,0.00001,0.00016
2000-01-10 18:00:00,0,330.47,4.444444444,76,8.04672,0,0.00014
2000-01-10 19:00:00,0,319.05,3.333333333,79,5.006848,0.00002,0.00012
2000-01-10 20:00:00,0,312.96,3.333333333,79,5.006848,0.00005,0.00011
2000-01-10 21:00:00,0,303.29,2.777777778,73,5.722112,0.00007,0.00009
2000-01-10 22:00:00,0,293.6,2.222222222,70,5.722112,0.00005,0.00009
2000-01-10 23:00:00,0,286.51,2.222222222,67,6.03504,0.00003,0.00009
2000-01-11 00:00:00,0,274.93,1.111111111,70,5.722112,0.00001,0.0001
2000-01-11 01:00:00,0,266.73,1.111111111,64,9.38784,0.00001,0.0001
2000-01-11 02:00:00,0,266.29,1.666666667,75,8.04672,0,0.0001
2000-01-11 03:00:00,0,255.21,0.555555556,79,6.7056,0,0.0001
2000-01-11 04:00:00,0,247.78,0,85,8.04672,0,0.0001
2000-01-11 05:00:00,0,238.57,-0.555555556,85,9.38784,0,0.0001
2000-01-11 06:00:00,0,232.37,-0.555555556,85,8.04672,0,0.0001
2000-01-11 07:00:00,2,226.5,0,78,6.7056,0,0.0001
2000-01-11 08:00:00,35,225.64,0.555555556,69,8.71728,0,0.00009
2000-01-11 09:00:00,167,221.64,0,67,6.7056,0,0.00009
2000-01-11 10:00:00,234,223.48,-0.555555556,64,8.04672,0,0.00009
2000-01-11 11:00:00,420,214.27,-1.111111111,64,8.04672,0,0.00009
2000-01-11 12:00:00,409,218.88,-0.555555556,64,6.7056,0,0.00009
2000-01-11 13:00:00,358,228.63,-0.555555556,59,6.7056,0,0.00009
2000-01-11 14:00:00,255,240.81,-0.555555556,52,6.7056,0,0.00009
2000-01-11 15:00:00,125,262.02,-0.555555556,51,8.761984,0,0.00009
2000-01-11 16:00:00,12,293.89,-2.222222222,51,5.722112,0,0.00008
2000-01-11 17:00:00,0,305.41,-2.222222222,55,3.57632,0,0.00008
2000-01-11 18:00:00,0,293.26,-3.333333333,58,4.291584,0,0.00008
2000-01-11 19:00:00,0,283.69,-3.888888889,60,4.291584,0,0.00007
2000-01-11 20:00:00,0,276.76,-3.888888889,62,4.291584,0,0.00007
2000-01-11 21:00:00,0,266.92,-4.444444444,60,3.57632,0,0.00006
2000-01-11 22:00:00,0,260.73,-4.444444444,66,4.291584,0,0.00015
2000-01-11 23:00:00,0,248.61,-5.555555556,66,0,0,0.00024
2000-01-12 00:00:00,0,241.6,-5.555555556,66,3.3528,0,0.00033
2000-01-12 01:00:00,0,235.75,-5.555555556,71,0,0,0.00033
2000-01-12 02:00:00,0,225.56,-6.111111111,68,5.006848,0.00001,0.00033
2000-01-12 03:00:00,0,221.18,-5.555555556,68,5.006848,0.00001,0.00033
2000-01-12 04:00:00,0,211.63,-6.111111111,68,5.006848,0.00001,0.00033
2000-01-12 05:00:00,0,202.01,-6.666666667,68,3.57632,0.00001,0.00033
2000-01-12 06:00:00,0,197.14,-6.666666667,74,6.03504,0.00001,0.00033
2000-01-12 07:00:00,3,190.32,-6.666666667,74,6.7056,0.00001,0.00033
2000-01-12 08:00:00,64,186.57,-7.222222222,71,8.04672,0,0.00033
2000-01-12 09:00:00,135,186.57,-7.222222222,71,8.04672,0,0.00033
2000-01-12 10:00:00,111,240,-7.222222222,62,8.04672,0,0.00033
2000-01-12 11:00:00,167,240.09,-6.666666667,62,8.71728,0,0.00033
2000-01-12 12:00:00,83,266.29,-6.666666667,63,8.71728,0,0.00033
2000-01-12 13:00:00,58,277.57,-5.555555556,74,9.38784,0.00007,0.00033
2000-01-12 14:00:00,35,279.22,-6.111111111,78,8.761984,0.00015,0.00033
2000-01-12 15:00:00,14,283.03,-6.111111111,75,9.38784,0.00022,0.00033
2000-01-12 16:00:00,0,290.62,-5.555555556,81,12.204192,0.00034,0.00033
2000-01-12 17:00:00,0,288.24,-6.111111111,81,8.761984,0.00046,0.00033
2000-01-12 18:00:00,0,279.19,-6.666666667,81,8.71728,0.00058,0.00033
2000-01-12 19:00:00,0,272.73,-6.666666667,85,9.38784,0.00039,0.00034
2000-01-12 20:00:00,0,263.75,-7.222222222,85,6.03504,0.0002,0.00034
2000-01-12 21:00:00,0,259.63,-6.666666667,85,6.7056,0.00001,0.00034
2000-01-12 22:00:00,0,253.08,-6.666666667,85,8.04672,0.00001,0.0003
2000-01-12 23:00:00,0,247.08,-6.666666667,89,8.761984,0.00001,0.00025
2000-01-13 00:00:00,0,240.46,-6.666666667,88,8.761984,0.00001,0.0002
2000-01-13 01:00:00,0,228.84,-7.777777778,88,10.013696,0.00008,0.0002
2000-01-13 02:00:00,0,221.5,-7.777777778,84,10.013696,0.00014,0.0002
2000-01-13 03:00:00,0,213.12,-8.055555556,82,8.761984,0.00021,0.0002
2000-01-13 04:00:00,0,204.67,-8.333333333,80,10.013696,0.00023,0.0002
2000-01-13 05:00:00,0,196.43,-8.888888889,84,5.722112,0.00025,0.0002
2000-01-13 06:00:00,0,188.58,-8.888888889,80,5.722112,0.00027,0.0002
2000-01-13 07:00:00,13,180.52,-9.444444444,84,6.7056,0.00028,0.00021
2000-01-13 08:00:00,85,176.69,-10,80,5.006848,0.00029,0.00021
2000-01-13 09:00:00,228,180.83,-8.888888889,77,6.03504,0.00031,0.00021
2000-01-13 10:00:00,340,183.92,-7.777777778,71,6.03504,0.00021,0.00021
2000-01-13 11:00:00,448,186.57,-7.222222222,71,9.38784,0.00011,0.00022
2000-01-13 12:00:00,346,206.39,-6.666666667,68,8.04672,0.00002,0.00022
2000-01-13 13:00:00,396,197.49,-6.111111111,68,5.722112,0.00001,0.00022
2000-01-13 14:00:00,249,222.58,-5.555555556,60,5.722112,0.00001,0.00022
2000-01-13 15:00:00,114,244.15,-6.111111111,62,6.03504,0,0.00022
2000-01-13 16:00:00,18,274.35,-5.555555556,57,5.722112,0,0.00022
2000-01-13 17:00:00,0,283.48,-7.222222222,65,0,0.00001,0.00021
2000-01-13 18:00:00,0,267.28,-9.444444444,77,0,0.00001,0.00021
2000-01-13 19:00:00,0,253.77,-11.11111111,84,0,0.00001,0.00021
2000-01-13 20:00:00,0,242.62,-12.22222222,87,0,0,0.00021
2000-01-13 21:00:00,0,233.67,-12.77777778,88,0,0,0.00021
2000-01-13 22:00:00,0,224.89,-13.33333333,89.5,0,0,0.0002
2000-01-13 23:00:00,0,216.02,-13.88888889,91,0,0,0.0002
2000-01-14 00:00:00,0,209.34,-13.88888889,91,0,0,0.0002
2000-01-14 01:00:00,0,197.55,-15,87,3.3528,0,0.0002
2000-01-14 02:00:00,0,193.71,-14.44444444,91,0,0,0.0002
2000-01-14 03:00:00,0,200.46,-11.11111111,87,0,0,0.0002
2000-01-14 04:00:00,0,193.78,-11.11111111,87,0,0,0.0002
2000-01-14 05:00:00,0,184.86,-11.66666667,88,0,0,0.0002
2000-01-14 06:00:00,0,174.29,-12.77777778,92,0,0,0.0002
2000-01-14 07:00:00,11,173.74,-11.11111111,87,3.57632,0,0.0002
2000-01-14 08:00:00,41,177.92,-10,84,4.291584,0,0.0002
2000-01-14 09:00:00,80,208.23,-9.444444444,80,5.722112,0,0.0002
2000-01-14 10:00:00,139,227.14,-8.611111111,78.5,8.71728,0.00001,0.0002
2000-01-14 11:00:00,77,261.36,-7.777777778,77,6.7056,0.00001,0.0002
2000-01-14 12:00:00,105,259.49,-7.5,82.5,10.013696,0.00001,0.0002
2000-01-14 13:00:00,194,242.09,-7.222222222,88,8.04672,0.00001,0.0002
2000-01-14 14:00:00,134,252.54,-6.666666667,85,10.013696,0.00001,0.0002
2000-01-14 15:00:00,79,262.89,-5.555555556,85,9.38784,0.00002,0.0002
2000-01-14 16:00:00,12,285.87,-4.444444444,81,10.639552,0.00002,0.0002
2000-01-14 17:00:00,0,293.07,-5,81,8.71728,0.00001,0.0002
2000-01-14 18:00:00,0,286.5,-5,81,6.7056,0.00001,0.0002
2000-01-14 19:00:00,0,277.63,-5.555555556,85,6.7056,0.00003,0.0002
2000-01-14 20:00:00,0,271.13,-5.555555556,85,6.03504,0.00004,0.0002
2000-01-14 21:00:00,0,264.64,-5.555555556,85,5.722112,0.00005,0.00019
2000-01-14 22:00:00,0,260.72,-5,85,6.7056,0.00003,0.00019
2000-01-14 23:00:00,0,256.74,-4.444444444,84,6.03504,0.00002,0.00019
2000-01-15 00:00:00,0,250.28,-4.444444444,84,6.03504,0,0.00019
2000-01-15 01:00:00,0,245.87,-3.888888889,81,6.03504,0,0.00019
2000-01-15 02:00:00,0,240.28,-3.888888889,85,5.722112,0,0.00019
2000-01-15 03:00:00,0,230.89,-4.444444444,84,5.006848,0,0.00019
2000-01-15 04:00:00,0,222.71,-5,88,3.57632,0,0.00019
2000-01-15 05:00:00,0,217.96,-4.444444444,84,5.006848,0,0.0002
2000-01-15 06:00:00,0,211.5,-4.444444444,84,6.03504,0,0.0002
2000-01-15 07:00:00,6,206.81,-3.888888889,81,5.722112,0,0.0002
2000-01-15 08:00:00,72,208.6,-3.333333333,78,6.03504,0,0.0002
