Time,AirTemp,ShortWave,LongWave,SpecHumidity.kg_kg,RelHum,WindSpeed,Rain,SurfPressure.Pa
2015-04-01 16:00:00,13.73,634.318,291.39,0.0053726,53.50413,5.22384,0,98248.68
2015-04-01 17:00:00,16.11001,725.742,291.39,0.0056601,48.26601,6.402906,0,98165.2
2015-04-01 18:00:00,18.50002,745.032,303.88,0.0059478,43.51811,7.580237,0,98081.62
2015-04-01 19:00:00,19.20999,691.887,303.88,0.0060353,42.17821,8.062661,0,97969.7
2015-04-01 20:00:00,19.91,613.481,303.88,0.0061233,40.90864,8.555916,0,97857.14
2015-04-01 21:00:00,20.61999,485.493,299.16,0.0062108,39.65007,9.040022,0,97745.22
2015-04-01 22:00:00,19.49005,348.092,299.16,0.0062267,42.66489,8.831059,0,97758.9
2015-04-01 23:00:00,18.36001,203.248,299.16,0.0062422,45.93186,8.631222,0,97771.94
2015-04-02 00:00:00,17.23,24,274.15,0.006258,49.48002,8.431335,0,97785.62
2015-04-02 01:00:00,15.64001,0,274.15,0.006137799,53.67423,8.462364,0,97669.76
2015-04-02 02:00:00,14.05001,0,274.15,0.0060176,58.27125,8.49368,0,97553.6
2015-04-02 03:00:00,12.47,0,270.23,0.0058975,63.27402,8.525281,0,97437.88
2015-04-02 04:00:00,11.72,0,270.23,0.005917801,66.70093,7.751935,0,97403.23
2015-04-02 05:00:00,10.98,0,270.22,0.005938,70.28482,6.983302,0,97369.34
2015-04-02 06:00:00,10.24001,0,282.17,0.005958,74.07795,6.219517,0,97334.7
2015-04-02 07:00:00,9.929987,0,282.17,0.0060541,76.79183,6.253743,0,97250.58
2015-04-02 08:00:00,9.629999,0,282.17,0.0061502,79.53455,6.304062,0,97165.82
2015-04-02 09:00:00,9.330011,0,304.96,0.0062468,82.36549,6.379749,0,97081.05
2015-04-02 10:00:00,9.029993,0,304.96,0.006396099,86.10499,5.233517,0,97126.52
2015-04-02 11:00:00,8.730005,0,304.96,0.0065458,89.97473,4.078443,0,97171.98
2015-04-02 12:00:00,8.430048,14.56,349.87,0.006695,93.96588,2.934655,0,97216.9
2015-04-02 13:00:00,9.450006,70.272,349.87,0.0070272,91.96536,2.438237,9.6e-05,97142.91
2015-04-02 14:00:00,10.45999,122.32,349.87,0.0073592,89.91236,3.777526,0.0130368,97068.94
2015-04-02 15:00:00,11.47003,295.052,344.23,0.007691,87.7692,5.785162,0.0058176,96994.86
2015-04-02 16:00:00,13.09005,372.667,344.23,0.0072956,74.98909,6.369207,0,97241.08
2015-04-02 17:00:00,14.70999,425.936,344.23,0.0069,63.96298,7.050284,0,97487.94
2015-04-02 18:00:00,16.33001,724.753,301.51,0.0065047,54.44906,7.803025,0,97734.16
2015-04-02 19:00:00,16.72,672.946,301.51,0.0061208,49.94845,7.074263,0,97690.05
2015-04-02 20:00:00,17.1,596.832,301.51,0.0057371,45.67315,6.53248,0,97645.22
2015-04-02 21:00:00,17.48,494.383,282.67,0.005353,41.57692,6.239463,0,97601.02
2015-04-02 22:00:00,16.27999,355.2,282.67,0.0052119,43.73316,5.246961,0,97657.41
2015-04-02 23:00:00,15.07,208.608,282.67,0.0050706,46.02704,4.274026,0,97715
2015-04-03 00:00:00,13.86999,25.392,258.61,0.0049293,48.40556,3.300545,0,97771.94
2015-04-03 01:00:00,12.22,0,258.61,0.0045669,49.97861,3.437572,0,97758.34
2015-04-03 02:00:00,10.57,0,258.6,0.0042048,51.35103,3.634075,0,97744.54
2015-04-03 03:00:00,8.920007,0,284.89,0.0038423,52.43748,3.885795,0,97731.18
2015-04-03 04:00:00,8.550012,0,284.89,0.0038588,54.02869,3.803485,0,97777.32
2015-04-03 05:00:00,8.180048,0,284.89,0.0038748,55.66417,3.711348,0,97824
2015-04-03 06:00:00,7.810052,0,292.52,0.0038911,57.35684,3.629325,0,97870.68
2015-04-03 07:00:00,7.010004,0,292.52,0.0037953,59.12919,3.522982,0,97914.54
2015-04-03 08:00:00,6.209985,0,292.52,0.0036998,60.9436,3.661038,0,97959.04
2015-04-03 09:00:00,5.409998,0,249.36,0.0036039,62.78652,4.011097,0,98003.54
2015-04-03 10:00:00,4.490015,0,249.36,0.0035475,65.91131,4.632591,0,98000.54
2015-04-03 11:00:00,3.580011,0,249.36,0.0034912,69.15947,5.257109,0,97997
2015-04-03 12:00:00,2.660028,39.56,284.27,0.0034351,72.63892,5.894285,0,97994
2015-04-03 13:00:00,3.6,175.44,284.27,0.003513,69.571,6.299246,0,98107.04
2015-04-03 14:00:00,4.540002,302.368,284.27,0.0035913,66.64062,6.72893,0,98220.62
2015-04-03 15:00:00,5.469995,398.074,295.63,0.0036694,63.87519,7.165166,0,98333.46
2015-04-03 16:00:00,5.779993,501.862,295.63,0.0036052,61.43187,7.474771,0,98355.55
2015-04-03 17:00:00,6.080011,572.982,295.63,0.0035409,59.1055,7.775918,0,98377.46
2015-04-03 18:00:00,6.379999,435.697,314.43,0.0034765,56.85009,8.086217,0,98400
2015-04-03 19:00:00,6.11004,404.494,314.43,0.0034272,57.13226,7.698844,0,98452.7
2015-04-03 20:00:00,5.83999,358.832,314.43,0.0033781,57.4099,7.309309,0,98505.3
2015-04-03 21:00:00,5.570001,359.621,302.54,0.0033292,57.68221,6.936628,0,98557.9
2015-04-03 22:00:00,4.999994,258.894,302.54,0.0032173,58.00085,6.635096,0,98549.98
2015-04-03 23:00:00,4.439996,152.928,302.54,0.0031054,58.2202,6.354408,0,98542.05
2015-04-04 00:00:00,3.869989,27.128,265.41,0.0029934,58.414,6.099,0,98534.14
2015-04-04 01:00:00,3.070001,0,265.4,0.0028409,58.74337,5.729337,0,98659.84
2015-04-04 02:00:00,2.260004,0,265.4,0.0026885,58.96983,5.369404,0,98785.23
2015-04-04 03:00:00,1.450006,0,215.73,0.002536,59.02692,5.006316,0,98910.98
2015-04-04 04:00:00,0.2700439,0,215.73,0.0024749,62.7144,4.358394,0,98879.12
2015-04-04 05:00:00,-0.9100098,0,215.73,0.0024134,66.63609,3.763788,0,98847.8
2015-04-04 06:00:00,-2.090002,0,203.14,0.0023523,70.82783,3.231857,0,98816.48
2015-04-04 07:00:00,-2.250006,0,203.14,0.0023319,71.09631,2.965299,0,98879.48
2015-04-04 08:00:00,-2.399969,0,203.14,0.0023114,71.30517,2.865659,0,98942.48
2015-04-04 09:00:00,-2.560004,0,214.34,0.0022912,71.57336,2.972541,0,99006.12
2015-04-04 10:00:00,-2.320013,0,214.34,0.0022981,70.49982,3.135235,0,98976.82
2015-04-04 11:00:00,-2.070013,0,214.34,0.0023052,69.39826,3.531629,0,98946.78
2015-04-04 12:00:00,-1.829993,25.88,294.81,0.0023126,68.37555,4.094399,0,98917.38
2015-04-04 13:00:00,0.3799988,106.552,294.81,0.0023886,60.08292,5.012026,0,98939.6
2015-04-04 14:00:00,2.58999,181.888,294.81,0.0024647,52.89686,5.983519,0,98962.26
2015-04-04 15:00:00,4.800012,526.62,245.86,0.0025409,46.65753,6.993461,0,98984.82
2015-04-04 16:00:00,6.939996,662.683,245.86,0.002749,43.49652,6.3306,0,98963.52
2015-04-04 17:00:00,9.08999,755.833,245.86,0.0029569,40.38649,6.28351,0,98942.12
2015-04-04 18:00:00,11.24001,781.009,251.3,0.0031649,37.40462,6.840541,0,98920.72
2015-04-04 19:00:00,11.52001,724.939,251.3,0.0031212,36.19397,6.926507,0,98885.41
2015-04-04 20:00:00,11.80999,643.264,251.3,0.0030776,34.99497,7.029858,0,98850.12
2015-04-04 21:00:00,12.1,475.197,258.16,0.003034,33.83048,7.151007,0,98815.46
2015-04-04 22:00:00,10.91,342.774,258.16,0.0031714,38.24199,5.644129,0,98730.04
2015-04-04 23:00:00,9.719995,203.6,258.16,0.0033091,43.18235,4.154383,0,98644.08
2015-04-05 00:00:00,8.530054,25.56,266.42,0.0034466,48.70943,2.710074,0,98558.76
2015-04-05 01:00:00,7.61001,0,266.41,0.0033371,50.19169,1.609099,0,98503.46
2015-04-05 02:00:00,6.700006,0,266.41,0.0032277,51.65246,1.740029,0,98448.16
2015-04-05 03:00:00,5.779993,0,295.35,0.0031182,53.15354,2.942788,0,98392.66
2015-04-05 04:00:00,5.760004,0,295.35,0.0033107,56.48856,3.105221,0,98349.38
2015-04-05 05:00:00,5.740015,0,295.35,0.0035035,59.83505,3.709083,0,98306.2
2015-04-05 06:00:00,5.719995,0,316.38,0.0036961,63.18458,4.584812,0,98263.02
2015-04-05 07:00:00,5.970026,0,316.38,0.0036896,61.98529,5.033617,0,98260
2015-04-05 08:00:00,6.230005,0,316.38,0.0036835,60.77569,5.744293,0,98257.52
2015-04-05 09:00:00,6.480005,0,282.44,0.003677,59.62602,6.628575,0,98254.5
2015-04-05 10:00:00,5.170007,0,282.44,0.0036696,65.22434,5.408262,0,98325.36
2015-04-05 11:00:00,3.86001,0,282.4301,0.0036625,71.42119,4.183599,0,98396.12
2015-04-05 12:00:00,2.550012,55.64,246.76,0.0036556,78.28612,2.959544,0,98466.98
2015-04-05 13:00:00,4.86001,214.448,246.76,0.003857,70.09082,3.072361,0,98371.8
2015-04-05 14:00:00,7.179987,362.688,246.77,0.0040588,62.72993,3.187177,0,98275.88
2015-04-05 15:00:00,9.499994,442.634,279.69,0.0042606,56.16505,3.316519,0,98180.5
2015-04-05 16:00:00,10.77001,555.999,279.69,0.0043352,52.47319,2.078702,0,98181.16
2015-04-05 17:00:00,12.04,633.491,279.69,0.0044098,49.04979,0.9436631,0,98181.72
2015-04-05 18:00:00,13.30999,532.667,314.38,0.0044843,45.87226,0.8713209,0,98181.64
2015-04-05 19:00:00,13.92001,494.359,314.38,0.0045654,44.89292,0.5727128,0,98223.82
2015-04-05 20:00:00,14.52001,438.756,314.38,0.0046462,43.9543,1.156633,0,98265.9
2015-04-05 21:00:00,15.13,393.921,306.02,0.0047269,43.00138,1.944557,0,98308.72
2015-04-05 22:00:00,14.32003,284.696,306.02,0.0049042,47.00286,2.138621,0,98266.12
2015-04-05 23:00:00,13.51003,170.032,306.02,0.0050815,51.32627,2.438463,0,98224.16
2015-04-06 00:00:00,12.70001,28.344,258.41,0.005258901,55.99829,2.810427,0,98182.2
2015-04-06 01:00:00,10.39004,0,258.41,0.005057801,62.77312,3.293175,0,98142.91
2015-04-06 02:00:00,8.070001,0,258.41,0.0048568,70.49876,3.788258,0,98104.08
2015-04-06 03:00:00,5.760034,0,245.62,0.0046554,79.20218,4.291678,0,98064.6
2015-04-06 04:00:00,4.770013,0,245.62,0.0045458,82.85938,3.962323,0,98051.14
2015-04-06 05:00:00,3.779993,0,245.62,0.004436301,86.68361,3.653669,0,98037.14
2015-04-06 06:00:00,2.790002,0,243.91,0.0043269,90.68137,3.393302,0,98023.68
2015-04-06 07:00:00,2.459985,0,243.91,0.0042362,90.92665,3.118237,0,98059.28
2015-04-06 08:00:00,2.129999,0,243.91,0.0041451,91.12747,2.953811,0,98094.88
2015-04-06 09:00:00,1.800012,0,249.33,0.0040544,91.29933,2.930273,0,98130.48
2015-04-06 10:00:00,1.749994,0,249.33,0.0040721,92.03281,2.725234,0,98135.98
2015-04-06 11:00:00,1.709985,0,249.33,0.00409,92.70844,2.583118,0,98141.48
2015-04-06 12:00:00,1.670007,59.376,258.43,0.0041077,93.38259,2.486222,0,98146.98
2015-04-06 13:00:00,4.390009,215.744,258.43,0.0045531,85.34812,1.806461,0,98180.78
2015-04-06 14:00:00,7.11001,361.655,258.43,0.004998,77.57025,1.137189,0,98215.22
2015-04-06 15:00:00,9.830011,523.562,291.29,0.0054433,70.22563,0.5315073,0,98249.46
2015-04-06 16:00:00,11.55999,656.48,291.29,0.0057294,65.82823,1.479595,0,98238.2
2015-04-06 17:00:00,13.27999,747.249,291.3,0.0060155,61.68501,2.503198,0,98226.2
2015-04-06 18:00:00,14.99999,697.506,322.16,0.0063015,57.75509,3.525479,0,98214.84
2015-04-06 19:00:00,15.52004,647.249,322.16,0.0063876,56.59857,3.785829,0,98198.55
2015-04-06 20:00:00,16.02999,574.58,322.16,0.0064737,55.49824,4.041002,0,98182.18
2015-04-06 21:00:00,16.55001,290.503,367.04,0.0065597,54.38047,4.310104,0,98165.9
2015-04-06 22:00:00,15.49001,210.361,367.04,0.0065453,58.14167,4.781684,0,98254.52
2015-04-06 23:00:00,14.42001,126.304,367.04,0.0065309,62.23599,5.314302,0,98342.6
2015-04-07 00:00:00,13.36001,22.376,328.55,0.0065169,66.61574,5.904041,0.0015936,98431.22
2015-04-07 01:00:00,10.95999,0,328.55,0.0061616,73.85671,5.731178,0.0303648,98471
2015-04-07 02:00:00,8.570001,0,328.55,0.0058067,81.8012,5.562023,0.0386112,98510.78
2015-04-07 03:00:00,6.179987,0,327.3,0.0054518,90.533,5.396925,0.0028704,98550.36
2015-04-07 04:00:00,5.689996,0,327.3,0.0052627,90.38177,5.904744,0.0015168,98511.88
2015-04-07 05:00:00,5.200006,0,327.3,0.0050735,90.12434,6.427355,0,98473.4
2015-04-07 06:00:00,4.709985,0,320.04,0.0048843,89.75463,6.953539,0,98434.82
2015-04-07 07:00:00,4.379999,0,320.04,0.0047785,89.88326,7.169379,0,98451.32
2015-04-07 08:00:00,4.050012,0,320.04,0.0046731,89.98042,7.381328,0,98467.08
2015-04-07 09:00:00,3.719995,0,332.44,0.0045673,90.03023,7.599428,0,98483.48
2015-04-07 10:00:00,3.550012,0,332.44,0.0044854,89.54533,7.94739,0,98550.04
2015-04-07 11:00:00,3.379999,0,332.44,0.0044035,89.03551,8.295426,0,98617.23
2015-04-07 12:00:00,3.200037,23.352,333.13,0.0043217,88.56335,8.643529,0,98683.8
2015-04-07 13:00:00,3.469995,80.432,333.13,0.0043188,86.86322,8.676203,0,98725.34
2015-04-07 14:00:00,3.740015,133.683,333.13,0.0043161,85.2032,8.717712,0,98767.41
2015-04-07 15:00:00,4.010004,205.847,341.28,0.0043133,83.57593,8.750829,0,98808.76
2015-04-07 16:00:00,4.670007,257.662,341.28,0.0044369,82.03876,9.021231,0,98768.05
2015-04-07 17:00:00,5.320001,293.01,341.28,0.0045602,80.53714,9.306584,0,98726.62
2015-04-07 18:00:00,5.980005,341.789,348.23,0.0046838,78.97368,9.613933,0,98685.18
2015-04-07 19:00:00,6.36001,317.12,348.23,0.0047628,78.21199,9.490206,0,98677.04
2015-04-07 20:00:00,6.740015,281.584,348.23,0.0048415,77.43751,9.380757,0,98668.8
2015-04-07 21:00:00,7.119989,267.966,344.15,0.0049204,76.65976,9.292604,0,98660.66
2015-04-07 22:00:00,6.649988,194.399,344.15,0.0049099,78.94484,8.940139,0,98573.72
2015-04-07 23:00:00,6.190027,117.328,344.15,0.0048999,81.25896,8.590692,0,98486.68
2015-04-08 00:00:00,5.719995,33.104,336.39,0.0048897,83.70486,8.239545,0,98399.1
2015-04-08 01:00:00,4.959985,0,336.39,0.0047931,86.49932,7.866492,0.0215808,98377.18
2015-04-08 02:00:00,4.200037,0,336.39,0.0046963,89.3751,7.496753,0.084384,98355.26
2015-04-08 03:00:00,3.440027,0,337.38,0.0045996,92.33985,7.119726,0.0788736,98333.78
2015-04-08 04:00:00,3.649988,0,337.38,0.0047095,93.12901,6.197879,0.1099968,98309.54
2015-04-08 05:00:00,3.869989,0,337.38,0.0048199,93.81994,5.368892,0.0837792,98285.94
2015-04-08 06:00:00,4.080042,0,328.54,0.0049299,94.52743,4.684154,0.0291744,98262.23
2015-04-08 07:00:00,3.700006,0,328.53,0.0048509,95.47385,4.304149,0.0462672,98193.52
2015-04-08 08:00:00,3.309991,0,328.53,0.0047718,96.47815,3.982826,0.0155712,98124.8
2015-04-08 09:00:00,2.929987,0,256.92,0.0046928,97.40667,3.752612,0,98055.44
2015-04-08 10:00:00,2.500024,0,256.92,0.0045358,97.11193,3.833914,0,98092
2015-04-08 11:00:00,2.059991,0,256.92,0.004379,96.78636,3.931743,0,98128.46
2015-04-08 12:00:00,1.629999,65.304,268.09,0.0042223,96.28181,4.044465,0,98165.02
2015-04-08 13:00:00,3.11001,214.336,268.09,0.0045026,92.38765,3.767824,0,98179.54
2015-04-08 14:00:00,4.580011,353.312,268.09,0.0047831,88.48241,3.598361,0,98193.41
2015-04-08 15:00:00,6.050012,523.0621,290.15,0.0050633,84.5478,3.562036,0,98207.94
2015-04-08 16:00:00,8.020013,653.61,290.15,0.0056082,81.78862,3.993958,0,98229.52
2015-04-08 17:00:00,9.980005,742.557,290.15,0.0061527,78.58111,4.454223,0,98250.55
2015-04-08 18:00:00,11.94,697.189,304.67,0.0066975,75.0602,4.911303,0,98272.14
2015-04-08 19:00:00,12.80999,646.768,304.67,0.0069512,73.55721,4.427064,0,98279.88
2015-04-08 20:00:00,13.67001,574.423,304.67,0.0072049,72.06267,3.993257,0,98288.16
2015-04-08 21:00:00,14.54,461.528,317.07,0.0074585,70.48935,3.626789,0,98295.9
2015-04-08 22:00:00,13.70004,335.446,317.07,0.007345,73.26505,4.131888,0,98215.05
2015-04-08 23:00:00,12.86999,203.488,317.07,0.0072314,76.10733,4.718612,0,98134.22
2015-04-09 00:00:00,12.03005,33.808,319.15,0.0071181,79.12238,5.344623,0,98053.38
2015-04-09 01:00:00,10.30999,0,319.15,0.0066602,83.05272,5.355969,0,98080.18
2015-04-09 02:00:00,8.58999,0,319.15,0.0062022,86.8958,5.430893,0,98106.68
2015-04-09 03:00:00,6.879999,0,315.21,0.0057444,90.50275,5.568384,0,98133.82
2015-04-09 04:00:00,6.240015,0,315.21,0.0055549,91.36485,5.528698,0.0058944,98016.9
2015-04-09 05:00:00,5.6,0,315.21,0.0053656,92.15176,5.48734,0.0720096,97899.88
2015-04-09 06:00:00,4.959985,0,337.99,0.0051758,92.84158,5.459899,0.0196608,97782.96
2015-04-09 07:00:00,5.050012,0,337.99,0.0052454,93.42627,4.663775,0.1180224,97706.44
2015-04-09 08:00:00,5.129999,0,337.99,0.0053154,94.07211,3.896665,0.0874944,97630.55
2015-04-09 09:00:00,5.209985,0,331.7101,0.005384901,94.69739,3.183536,0.0946272,97554.58
2015-04-09 10:00:00,5.279993,0,331.7101,0.0054327,95.0658,3.199781,0.0218784,97548.02
2015-04-09 11:00:00,5.35,0,331.7101,0.005481,95.43732,3.255549,0.0007296,97541.55
2015-04-09 12:00:00,5.409998,36.552,334.76,0.0055289,95.86307,3.367863,0.0557088,97535.1
2015-04-09 13:00:00,6.499994,114.784,334.76,0.005896599,94.69611,3.361577,0.065712,97441.12
2015-04-09 14:00:00,7.580011,187.7,334.76,0.006264,93.29902,3.396071,0.0483744,97347.48
2015-04-09 15:00:00,8.670007,349.069,360.39,0.0066316,91.60411,3.47013,0.010224,97254.28
2015-04-09 16:00:00,12.08001,435.469,360.39,0.0082752,90.83143,2.331223,0.0035808,97147.28
2015-04-09 17:00:00,15.49999,494.273,360.39,0.0099191,86.96222,2.276071,0.0038592,97040.18
2015-04-09 18:00:00,18.91003,524.099,379.13,0.0115632,81.4739,3.366437,0.0051552,96932.98
2015-04-09 19:00:00,19.72,486.132,379.13,0.0115925,77.6393,2.184491,0.0093312,96945.36
2015-04-09 20:00:00,20.54,431.867,379.13,0.0116222,73.9626,2.030616,0,96957.73
2015-04-09 21:00:00,21.35,394.633,363.66,0.0116519,70.52402,3.075077,0,96970.02
2015-04-09 22:00:00,19.92004,287.351,363.65,0.0116545,77.04956,2.864001,0,96902.88
2015-04-09 23:00:00,18.48004,175.168,363.65,0.0116567,84.30538,2.88118,0.0471744,96835.1
2015-04-10 00:00:00,17.05001,22.384,359.63,0.0116594,92.27661,3.104642,0.088896,96767.41
2015-04-10 01:00:00,15.31005,0,359.63,0.0107317,94.83146,3.520128,0.009024,96617.18
2015-04-10 02:00:00,13.56005,0,359.63,0.0098043,96.93465,3.954643,0,96466.64
2015-04-10 03:00:00,11.80999,0,321.67,0.0088767,98.34277,4.402556,0,96315.8
2015-04-10 04:00:00,10.01,0,321.67,0.0078631,98.28971,5.51235,0,96357.52
2015-04-10 05:00:00,8.200037,0,321.66,0.0068496,96.83339,7.44906,0.0027264,96399.98
2015-04-10 06:00:00,6.400049,0,280.43,0.0058359,93.40298,9.740868,0.0020448,96441.7
2015-04-10 07:00:00,5.420007,0,280.43,0.0053367,91.6317,9.350535,0,96655.16
2015-04-10 08:00:00,4.439996,0,280.43,0.0048377,89.1575,8.994248,0,96868.72
2015-04-10 09:00:00,3.459985,0,244.63,0.0043387,85.87239,8.683271,0,97082.18
2015-04-10 10:00:00,3.209985,0,244.63,0.0042889,86.58197,7.440276,0,97281.9
2015-04-10 11:00:00,2.950006,0,244.63,0.0042392,87.35243,6.343477,0,97481.72
2015-04-10 12:00:00,2.700006,78.032,240.58,0.004189101,88.04904,5.457701,0,97680.9
2015-04-10 13:00:00,4.350031,235.328,240.58,0.0044348,82.90333,5.267077,0,97637.55
2015-04-10 14:00:00,5.990015,381.894,240.59,0.0046801,77.98429,5.10393,0,97593.91
2015-04-10 15:00:00,7.629999,453.868,295,0.0049254,73.26272,4.970966,0,97550.18
2015-04-10 16:00:00,9.11001,565.268,295,0.0051292,69.02833,5.082696,0,97623.58
2015-04-10 17:00:00,10.58999,641.014,295,0.0053327,65.00659,5.213924,0,97696.88
2015-04-10 18:00:00,12.05999,569.238,316.23,0.0055363,61.24041,5.369628,0,97770.91
2015-04-10 19:00:00,11.88,527.935,316.23,0.0054317,60.82957,5.877491,0.007641599,97811.23
2015-04-10 20:00:00,11.69,469.105,316.23,0.0053273,60.44248,6.775028,0.0307008,97851.55
2015-04-10 21:00:00,11.51,350.734,291.41,0.0052231,59.99861,7.927295,0.0064704,97892.52
2015-04-10 22:00:00,9.950037,255.838,291.41,0.0049836,63.63879,7.420411,0,98036.26
2015-04-10 23:00:00,8.379999,156.732,291.41,0.0047446,67.48152,6.91677,0,98180
2015-04-11 00:00:00,6.820032,38.984,242.8,0.0045051,71.40965,6.415294,0,98323.73
2015-04-11 01:00:00,5.580011,0,242.8,0.0043534,75.25137,5.274097,0,98396.14
2015-04-11 02:00:00,4.33999,0,242.8,0.0042014,79.26433,4.14367,0,98468.34
2015-04-11 03:00:00,3.1,0,232.47,0.0040495,83.45566,3.036066,0,98540.98
2015-04-11 04:00:00,2.779993,0,232.47,0.0039223,82.7399,2.638371,0,98595.2
2015-04-11 05:00:00,2.470026,0,232.46,0.0037948,81.88402,2.581317,0,98649.96
2015-04-11 06:00:00,2.149988,0,228.07,0.0036676,81.01447,2.901672,0,98704.18
2015-04-11 07:00:00,1.760004,0,228.07,0.003627,82.42773,2.954471,0,98751.52
2015-04-11 08:00:00,1.36001,0,228.07,0.0035867,83.92997,3.132315,0,98798.86
2015-04-11 09:00:00,0.9599854,0,227.27,0.0035463,85.45449,3.414001,0,98846.2
2015-04-11 10:00:00,0.9800049,0,227.27,0.003591,86.41206,3.358824,0,98852.48
2015-04-11 11:00:00,0.9999939,0,227.27,0.0036359,87.37128,3.313608,0,98858.12
2015-04-11 12:00:00,1.010034,84.816,235.23,0.0036807,88.38876,3.278124,0,98863.76
2015-04-11 13:00:00,3.820032,246.432,235.23,0.0040849,80.33537,3.793283,0,98953.02
2015-04-11 14:00:00,6.629999,396.98,235.23,0.0044891,72.62207,4.320567,0,99041.98
2015-04-11 15:00:00,9.439996,562.697,258.68,0.0048937,65.4006,4.870154,0,99130.94
2015-04-11 16:00:00,10.77001,699.683,258.68,0.0048892,59.72825,4.958276,0,99091.3
2015-04-11 17:00:00,12.08999,792.74,258.6801,0.0048848,54.63445,5.048742,0,99051.76
2015-04-11 18:00:00,13.42001,798.942,272.61,0.0048802,49.9835,5.14898,0,99012.12
2015-04-11 19:00:00,14.08001,740.878,272.61,0.0049114,48.17789,5.309953,0,99011.7
2015-04-11 20:00:00,14.74001,658.484,272.61,0.0049425,46.44485,5.505425,0,99012.02
2015-04-11 21:00:00,15.39999,526.204,273.39,0.0049739,44.7842,5.738362,0,99011.6
2015-04-11 22:00:00,14.44,384.519,273.39,0.0051514,49.29964,4.841529,0,98889.32
2015-04-11 23:00:00,13.48,236.673,273.39,0.0053285,54.22601,3.981319,0,98767.14
2015-04-12 00:00:00,12.52004,40.208,258.44,0.0055061,59.6113,3.197765,0,98645.6
2015-04-12 01:00:00,11.01,0,258.44,0.0052011,62.23622,3.491432,0,98630.05
2015-04-12 02:00:00,9.490015,0,258.44,0.0048966,64.87876,3.831762,0,98614.96
2015-04-12 03:00:00,7.980005,0,250.51,0.0045915,67.39786,4.206971,0,98599.76
2015-04-12 04:00:00,7.230005,0,250.51,0.0045497,70.28166,4.303592,0,98564.78
2015-04-12 05:00:00,6.480035,0,250.51,0.0045073,73.2949,4.414997,0,98529.9
2015-04-12 06:00:00,5.740015,0,249.37,0.0044652,76.40599,4.540099,0,98494.91
2015-04-12 07:00:00,5.510004,0,249.37,0.0044482,77.39251,4.611562,0,98557.42
2015-04-12 08:00:00,5.270013,0,249.37,0.0044308,78.4409,4.684709,0,98620.56
2015-04-12 09:00:00,5.040002,0,248.38,0.0044134,79.44874,4.759464,0,98683.05
2015-04-12 10:00:00,4.890039,0,248.38,0.0044407,80.69729,4.90408,0,98577.94
2015-04-12 11:00:00,4.730005,0,248.38,0.0044676,82.01381,5.05099,0,98472.82
2015-04-12 12:00:00,4.580011,86.736,263.28,0.0044948,83.29718,5.2,0,98368.23
2015-04-12 13:00:00,7.580011,243.488,263.28,0.0050655,76.23362,5.501782,0,98360.46
2015-04-12 14:00:00,10.58004,389.452,263.28,0.0056367,69.22003,5.807246,0,98352.04
2015-04-12 15:00:00,13.58001,552.062,297.11,0.0062078,62.49267,6.125112,0,98344.7
2015-04-12 16:00:00,15.38,685.404,297.11,0.0065182,58.29953,6.987195,0,98230.5
2015-04-12 17:00:00,17.17001,775.871,297.11,0.0068289,54.38496,7.853923,0,98116.3
2015-04-12 18:00:00,18.95999,756.87,315.62,0.0071392,50.70053,8.725881,0,98002.1
2015-04-12 19:00:00,18.98,701.786,315.62,0.0070935,50.33651,9.247297,0,98048.58
2015-04-12 20:00:00,18.99999,623.886,315.62,0.0070474,49.96997,9.79699,0,98094.41
2015-04-12 21:00:00,19.02004,377.31,329.27,0.0070017,49.60662,10.37046,0,98140.26
2015-04-12 22:00:00,17.48,276.201,329.27,0.0069727,54.40519,9.263633,0.000288,98046.02
2015-04-12 23:00:00,15.94,170.8,329.27,0.0069438,59.73257,8.163853,0,97951.14
2015-04-13 00:00:00,14.41,27.104,333.21,0.0069149,65.61125,7.074412,0,97856.36
2015-04-13 01:00:00,13.77001,0,333.21,0.006827,67.56299,6.530735,0,97891.18
2015-04-13 02:00:00,13.13,0,333.21,0.0067393,69.57717,6.115848,0,97925.8
2015-04-13 03:00:00,12.49001,0,331.24,0.0066512,71.64956,5.869412,0,97960.86
2015-04-13 04:00:00,12.13,0,331.24,0.0065955,72.72438,5.858541,0,97911.9
2015-04-13 05:00:00,11.77001,0,331.23,0.0065402,73.81921,5.878044,0,97862.94
2015-04-13 06:00:00,11.41,0,351.35,0.0064844,74.92438,5.915649,0,97813.98
2015-04-13 07:00:00,10.97,0,351.35,0.0067741,80.5818,5.651071,0,97789.6
2015-04-13 08:00:00,10.52999,0,351.35,0.0070636,86.51385,5.414471,0.0034752,97765.12
2015-04-13 09:00:00,10.08999,0,353.13,0.0073531,92.73574,5.188179,0.017376,97740.64
2015-04-13 10:00:00,10.27999,0,353.13,0.0074461,92.69553,4.575872,0.0422304,97717.52
2015-04-13 11:00:00,10.47003,0,353.13,0.0075391,92.64291,4.914672,0.0347904,97694.94
2015-04-13 12:00:00,10.66,78.688,326.72,0.0076321,92.5777,6.044245,0,97671.72
2015-04-13 13:00:00,11.98,213.968,326.72,0.007312,81.30154,6.937853,0,97758.02
2015-04-13 14:00:00,13.30001,339.887,326.72,0.0069917,71.32188,8.056035,0,97844.02
