time,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
1979-01-04,64.8065416666667,155.882916666667,-26.2291666666666,80.6591015667942,4.38744866664634,0,0
1979-01-05,65.9575416666667,191.812083333333,-22.3266666666666,81.4975679325414,5.8793700386258,0,0
1979-01-06,72.0895833333333,170.308333333333,-21.6708333333333,78.4603489415889,6.90513308498636,0,0
1979-01-07,85.2184166666667,129.794166666667,-26.2079166666666,81.1144606199913,5.20145395242237,0,0
1979-01-08,80.854625,155.071666666667,-23.3570833333333,81.2897956414613,6.25393359242709,0,0
1979-01-09,66.1870833333333,202.129166666667,-19.07,80.480477679794,3.41578896328708,0,0
1979-01-10,58.491625,184.59625,-21.22125,82.8738727146927,4.9414986476081,0,0.001322
1979-01-11,71.4185833333333,208.550416666667,-16.8316666666666,80.8556338808375,5.46720565182931,0,0
1979-01-12,67.1774166666667,189.20875,-21.1458333333333,81.8967926487799,4.03690027561991,0,0
1979-01-13,88.8625,136.405416666667,-25.5529166666666,74.8131624649479,3.06417629416962,0,0
1979-01-14,48.6474166666667,222.189166666667,-18.65375,82.4991614682589,2.29149654254008,0,0.001438
1979-01-15,58.45625,237.175416666667,-15.3516666666666,86.5083735832184,4.538609414785,0,0.008029
1979-01-16,92.2039583333333,149.730833333333,-21.7658333333333,81.1062149228509,6.65287479767925,0,0.000854
1979-01-17,80.5399166666667,172.55875,-24.0154166666666,81.1463118288712,4.61249445367149,0,0
1979-01-18,82.433625,173.903333333333,-20.9233333333333,80.6838238985013,2.80330047897342,0,0
1979-01-19,68.3554166666667,231.346666666667,-14.2783333333333,84.0540107578165,5.10214341910901,0,0.036752
1979-01-20,93.2980833333333,164.512083333333,-18.6720833333333,82.1797897690824,3.50251982658823,0,0.006991
1979-01-21,49.4797916666667,262.602916666667,-10.6733333333333,88.7036339534559,5.39074688760321,0,0.047052
1979-01-22,45.6895833333333,267.252916666667,-8.60958333333332,89.934565008501,2.72816447437264,0,0.018692
1979-01-23,44.4441245833333,265.147083333333,-7.49874999999998,91.4211956961787,4.35102854732298,0,0.000806
1979-01-24,85.0240416666667,234.762916666667,-8.64708333333331,87.5794977905866,3.83236687146446,0,0.006944
1979-01-25,74.3147083333333,264.095,-9.35708333333331,88.0240699708241,5.30471191802947,0,0.117324
1979-01-26,90.6667083333333,216.422916666667,-14.5291666666666,84.7514548079332,7.0484756658559,0,0.011588
1979-01-27,103.581833333333,158.82625,-18.5279166666666,84.7370655918075,4.80250734200727,0,0
1979-01-28,95.028,195.85625,-14.45625,81.4673441725893,3.84420373184487,0,0.018081
1979-01-29,63.70775,277.850833333333,-7.39291666666665,90.6145443217535,4.336801486855,0,0.004191
1979-01-30,28.6072916666667,278.600833333333,-7.45208333333331,89.9734791124866,6.00564386948501,0,0.00708
1979-01-31,38.5490833333333,260.155416666667,-9.83374999999997,88.7750924888235,3.93151842618132,0,0.001268
1979-02-01,67.6199166666667,257.49625,-10.4691666666666,87.1991035201433,3.22785128890286,0,0
1979-02-02,57.8989583333333,247.84625,-12.53,84.971443680984,4.26175177809298,0,0
1979-02-03,100.987916666667,226.231666666667,-13.8045833333333,80.068468529794,2.71170000358894,0,0.001016
1979-02-04,35.5747916666667,240.45625,-13.2529166666666,82.7009025381237,1.81844953336482,0,0.005775
1979-02-05,59.0897916666667,230.12875,-14.2825,84.2077660192789,2.50134375135218,0,0
1979-02-06,104.287958333333,212.270833333333,-16.2125,82.4553067984263,6.52459142733285,0,0.00396
1979-02-07,95.4547916666667,179.072916666667,-25.1720833333333,79.3776607626857,3.5897652032328,0,0.000416
1979-02-08,38.25725,242.68,-17.7204166666666,80.9300321505804,3.78052926696939,0,0.016449
1979-02-09,70.9545833333333,218.867083333333,-17.5091666666666,84.2471579508029,4.63577915723394,0,0
1979-02-10,131.769083333333,140.14875,-24.4633333333333,80.7092257683153,5.40538940214381,0,0
1979-02-11,113.768833333333,172.324583333333,-23.8454166666666,77.9793628225662,3.92850638718179,0,0
1979-02-12,115.740416666667,162.48,-23.6133333333333,76.0702573213741,3.78133328772636,0,0.005298
1979-02-13,72.742125,240.367916666667,-16.72375,81.858986139589,2.48892513867528,0,0
1979-02-14,84.6367083333333,228.917916666667,-15.6725,82.8493572238386,3.37391447864646,0,0.014204
1979-02-15,117.970458333333,224.21,-15.09,82.0642911998694,2.57205270762474,0,0.004422
1979-02-16,73.5184583333333,265.48375,-10.0754166666666,87.7410035758662,4.38136030517053,0,0.064146
1979-02-17,68.0736666666667,257.225,-9.90624999999998,89.2583145905525,2.59687531667374,0,0.028803
1979-02-18,148.085375,177.706666666667,-19.12125,80.7417048129474,5.90010247514375,0,0.006828
1979-02-19,146.933833333333,139.62875,-26.7283333333333,76.9519258796411,3.38133912046547,0,0
1979-02-20,105.703416666667,180.094166666667,-21.1883333333333,79.9777030897829,4.31819084015868,0,0
1979-02-21,146.957708333333,191.916666666667,-15.3991666666666,85.8805056325733,4.83988059992712,0,0
1979-02-22,131.570166666667,227.864166666667,-8.72291458333331,93.6105791828108,3.98174949278014,0,0.003262
1979-02-23,76.7166666666667,278.566666666667,-4.92624874999998,91.4819640547458,3.77970215786724,0,0.065805
1979-02-24,88.8032083333333,261.4625,-6.89666666666665,90.6757727657103,4.47530649444051,0,0.005044
1979-02-25,74.3272083333333,305.335416666667,-1.45666666666664,92.6368874663196,7.77123032132442,0.0002886,0.154205
1979-02-26,163.647291666667,192.134166666667,-11.7283333333333,85.6484167025391,4.90156223839201,0,0.001464
