datetime,depth,temp
2012-07-10,24.5,12.2
2012-07-23,0,27.5
2012-07-23,1,26.9
2012-07-23,2,26.4
2012-07-23,3,26.3
2012-07-23,4,26.3
2012-07-23,5,26.3
2012-07-23,6,26.2
2012-07-23,7,26.2
2012-07-23,7.5,26.1
2012-07-23,8,24.3
2012-07-23,8.5,22.2
2012-07-23,9,21.2
2012-07-23,9.5,21
2012-07-23,10,20.2
2012-07-23,10.5,19.9
2012-07-23,11,19.6
2012-07-23,11.5,18.7
2012-07-23,12,17.9
2012-07-23,12.5,17.3
2012-07-23,13,16
2012-07-23,13.5,15.1
2012-07-23,14,14.5
2012-07-23,14.5,14.2
2012-07-23,15,13.6
2012-07-23,15.5,13.3
2012-07-23,16,12.6
2012-07-23,17,12.3
2012-07-23,18,12
2012-07-23,19,11.8
2012-07-23,20,11.7
2012-07-23,21,11.7
2012-07-23,22,11.6
2012-07-23,23,11.6
2012-07-23,24,11.6
2012-08-06,0,26.5
2012-08-06,1,26.4
2012-08-06,2,26.2
2012-08-06,3,26.2
2012-08-06,4,26.1
2012-08-06,5,26.1
2012-08-06,6,26.1
2012-08-06,7,26.1
2012-08-06,8,26
2012-08-06,8.5,26
2012-08-06,9,25.3
2012-08-06,9.5,22.2
2012-08-06,10,20.4
2012-08-06,10.5,19.3
2012-08-06,11,18.9
2012-08-06,11.5,18.1
2012-08-06,12,17.6
2012-08-06,12.5,17.1
2012-08-06,13,16.4
2012-08-06,13.5,15.6
2012-08-06,14,14.9
2012-08-06,14.5,14.1
2012-08-06,15,13.6
2012-08-06,16,13.2
2012-08-06,17,12.7
2012-08-06,18,12.5
2012-08-06,19,12.3
2012-08-06,20,12.2
2012-08-06,21,11.8
2012-08-06,22,11.7
2012-08-06,23,11.7
2012-08-06,24,11.6
2012-08-06,24.1,11.7
2012-08-20,0,23.6
2012-08-20,1,23.2
2012-08-20,2,23.1
2012-08-20,3,23.1
2012-08-20,4,23
2012-08-20,5,23
2012-08-20,6,23
2012-08-20,7,23
2012-08-20,8,23
2012-08-20,9,23
2012-08-20,9.5,23
2012-08-20,10,22.6
2012-08-20,10.5,21.8
2012-08-20,11,20.3
2012-08-20,11.5,18.9
2012-08-20,12,17.3
2012-08-20,12.5,16.6
2012-08-20,13,16.2
2012-08-20,13.5,15.9
2012-08-20,14,15.5
2012-08-20,14.5,14.9
2012-08-20,15,14.2
2012-08-20,16,13.5
2012-08-20,17,12.8
2012-08-20,18,12.4
2012-08-20,19,12.1
2012-08-20,20,11.9
2012-08-20,21,11.8
2012-08-20,22,11.8
2012-08-20,23,11.7
2012-08-20,24,11.7
2012-09-04,0,24.8
2012-09-04,1,24.3
2012-09-04,2,24.1
2012-09-04,3,24
2012-09-04,4,23.9
2012-09-04,5,23.7
2012-09-04,6,23.4
2012-09-04,7,23.3
2012-09-04,8,23.3
2012-09-04,9,23.1
2012-09-04,10,23
2012-09-04,10.5,22.9
2012-09-04,11,22.7
2012-09-04,11.5,22.6
2012-09-04,12,19.5
2012-09-04,13,15.6
2012-09-04,14,14.5
2012-09-04,15,13.7
2012-09-04,16,13.4
2012-09-04,17,12.6
2012-09-04,18,12.4
2012-09-04,19,12.1
2012-09-04,20,11.9
2012-09-04,21,11.8
2012-09-04,22,11.7
2012-09-04,23,11.7
2012-09-04,24,11.6
2012-09-04,24.3,11.6
2012-10-01,0,17
2012-10-01,1,16.9
2012-10-01,2,16.9
2012-10-01,3,16.8
2012-10-01,4,16.8
2012-10-01,5,16.8
2012-10-01,6,16.8
2012-10-01,7,16.8
2012-10-01,8,16.8
2012-10-01,9,16.8
2012-10-01,10,16.7
2012-10-01,11,16.7
2012-10-01,12,16.6
2012-10-01,13,16.6
2012-10-01,14,16.6
2012-10-01,15,16.4
2012-10-01,16,16.1
2012-10-01,16.5,16
2012-10-01,17,15.5
2012-10-01,17.5,14.3
2012-10-01,18,13.4
2012-10-01,19,12.9
2012-10-01,20,12.5
2012-10-01,21,12.3
2012-10-01,22,12.2
2012-10-01,23,12.1
2012-10-01,24,12.1
2012-10-29,0,11.8
2012-10-29,1,11.8
2012-10-29,2,11.8
2012-10-29,3,11.8
2012-10-29,4,11.8
2012-10-29,5,11.8
2012-10-29,6,11.8
2012-10-29,7,11.8
2012-10-29,8,11.8
2012-10-29,9,11.8
2012-10-29,10,11.8
2012-10-29,11,11.8
2012-10-29,12,11.8
2012-10-29,13,11.8
2012-10-29,14,11.8
2012-10-29,15,11.8
2012-10-29,16,11.8
2012-10-29,17,11.8
2012-10-29,18,11.8
2012-10-29,19,11.8
2012-10-29,20,11.8
2012-10-29,21,11.8
2012-10-29,22,11.8
2012-10-29,23,11.8
2012-10-29,24,11.8
2012-10-29,24.3,11.8
2012-11-29,0,6.2
2012-11-29,1,6.1
2012-11-29,2,6.1
2012-11-29,3,6.1
2012-11-29,4,6.1
2012-11-29,5,6.1
2012-11-29,6,6.1
2012-11-29,7,6.1
2012-11-29,8,6.1
2012-11-29,9,6.1
2012-11-29,10,6.1
2012-11-29,11,6
2012-11-29,12,6
2012-11-29,13,6
2012-11-29,14,6
2012-11-29,15,6
2012-11-29,16,6
2012-11-29,17,6
2012-11-29,18,6
2012-11-29,19,6
2012-11-29,20,5.9
2012-11-29,21,5.9
2012-11-29,22,5.9
2012-11-29,23,5.9
2012-11-29,24,5.9
2012-11-29,24.3,5.8
2013-02-12,0,0.3
2013-02-12,1,0.8
2013-02-12,2,0.8
2013-02-12,3,0.8
2013-02-12,4,0.8
2013-02-12,5,0.8
2013-02-12,6,0.8
2013-02-12,7,0.8
2013-02-12,8,0.8
2013-02-12,9,0.9
2013-02-12,10,0.9
2013-02-12,11,1
2013-02-12,12,1.1
2013-02-12,13,1.1
2013-02-12,14,1.2
2013-02-12,15,1.3
2013-02-12,16,1.3
2013-02-12,17,1.4
2013-02-12,18,1.6
2013-02-12,19,1.6
2013-02-12,20,1.6
2013-02-12,21,1.6
2013-02-12,22,1.6
2013-02-12,23,1.6
2013-02-12,24,1.7
2013-04-29,0,6.2
2013-04-29,1,6.2
2013-04-29,2,6.2
2013-04-29,3,6.2
2013-04-29,4,6.1
2013-04-29,5,5.2
2013-04-29,6,5
2013-04-29,7,4.9
2013-04-29,8,4.8
2013-04-29,9,4.8
2013-04-29,10,4.8
2013-04-29,11,4.7
2013-04-29,12,4.6
2013-04-29,13,4.6
2013-04-29,14,4.6
2013-04-29,15,4.6
2013-04-29,16,4.5
2013-04-29,17,4.5
2013-04-29,18,4.5
2013-04-29,19,4.5
2013-04-29,20,4.5
2013-04-29,21,4.5
2013-04-29,22,4.5
2013-04-29,23,4.5
2013-04-29,24,4.5
2013-04-29,24.5,4.5
2013-05-14,0,12.2
2013-05-14,1,10
2013-05-14,2,9.5
2013-05-14,3,9.3
2013-05-14,4,9.1
2013-05-14,5,9.1
2013-05-14,6,9
2013-05-14,7,9
2013-05-14,8,8.8
2013-05-14,9,8.8
2013-05-14,10,8.7
2013-05-14,11,8.7
2013-05-14,12,8.6
2013-05-14,13,8.6
2013-05-14,14,8.5
2013-05-14,15,8.5
2013-05-14,16,8.5
2013-05-14,17,8.4
2013-05-14,18,8.2
2013-05-14,19,7.8
2013-05-14,20,7.6
2013-05-14,21,7.6
2013-05-14,22,7.6
2013-05-14,23,7.6
2013-05-14,24,7.6
2013-05-14,24.2,7.6
2013-05-28,0,14.5
2013-05-28,1,14
2013-05-28,2,13.9
2013-05-28,3,13.9
2013-05-28,4,13.9
2013-05-28,5,13.9
2013-05-28,6,13.8
2013-05-28,7,13.8
2013-05-28,8,13.8
2013-05-28,9,13.7
2013-05-28,10,13.7
2013-05-28,11,13.1
2013-05-28,12,10
2013-05-28,13,9.7
2013-05-28,14,9.3
2013-05-28,15,8.9
2013-05-28,16,8.8
2013-05-28,17,8.5
2013-05-28,18,8.4
2013-05-28,19,8.3
2013-05-28,20,8.1
2013-05-28,21,8
2013-05-28,22,8
2013-05-28,23,7.9
2013-05-28,24,7.9
2013-05-28,24.5,7.9
2013-06-10,0,20.9
2013-06-10,1,17.6
2013-06-10,2,17.3
2013-06-10,3,17.1
2013-06-10,4,17.1
2013-06-10,5,17
2013-06-10,6,17
2013-06-10,7,16.9
2013-06-10,8,16.8
2013-06-10,9,16.4
2013-06-10,10,14.2
2013-06-10,11,13.4
2013-06-10,12,12
2013-06-10,13,10.3
2013-06-10,14,9.7
2013-06-10,15,9.2
2013-06-10,16,8.9
2013-06-10,17,8.6
2013-06-10,18,8.4
2013-06-10,19,8.4
2013-06-10,20,8.3
2013-06-10,21,8.2
2013-06-10,22,8.1
2013-06-10,23,8.4
2013-06-10,24,8
2013-06-10,24.5,7.9
2013-06-24,0,22.1
2013-06-24,1,22.1
2013-06-24,2,22.1
2013-06-24,3,22.1
2013-06-24,4,22.1
2013-06-24,5,22
2013-06-24,6,21.6
2013-06-24,6.5,19.1
2013-06-24,7,18.4
2013-06-24,8,16.3
2013-06-24,9,15.3
2013-06-24,10,13.5
2013-06-24,11,12.5
2013-06-24,12,11.6
2013-06-24,13,10.8
2013-06-24,14,10.4
2013-06-24,15,9.9
2013-06-24,16,9.5
2013-06-24,17,9.2
2013-06-24,18,8.8
2013-06-24,19,8.5
2013-06-24,20,8.5
2013-06-24,21,8.5
2013-06-24,22,8.5
2013-06-24,23,8.4
2013-06-24,24,8.4
2013-06-24,24.8,8.4
2013-07-08,0,24.6
2013-07-08,1,24.6
2013-07-08,2,24.6
2013-07-08,3,24.5
2013-07-08,4,24.4
2013-07-08,5,24.3
2013-07-08,6,24.2
2013-07-08,7,23.9
2013-07-08,8,22.7
2013-07-08,8.5,22.2
2013-07-08,9,18.9
2013-07-08,9.5,17.3
2013-07-08,10,15.3
2013-07-08,11,13.5
2013-07-08,12,11.9
2013-07-08,13,11
2013-07-08,14,10.4
2013-07-08,15,10
2013-07-08,16,9.7
2013-07-08,17,9.5
2013-07-08,18,9.4
2013-07-08,19,9.4
2013-07-08,20,9.4
2013-07-08,21,9.3
2013-07-08,22,9.1
2013-07-08,23,9.1
2013-07-08,24,9
2013-07-08,24.6,9
2013-07-22,0,26.2
2013-07-22,1,26
2013-07-22,2,25.6
2013-07-22,3,25.5
2013-07-22,4,25.5
2013-07-22,5,25.4
2013-07-22,5.5,25.4
2013-07-22,6,25.3
2013-07-22,6.5,24.5
2013-07-22,7,20.6
2013-07-22,8,19.7
2013-07-22,9,16.7
2013-07-22,10,15.9
2013-07-22,11,15.5
2013-07-22,12,13.7
2013-07-22,13,11.4
2013-07-22,14,10.6
2013-07-22,15,10.1
2013-07-22,16,9.7
2013-07-22,17,9.6
2013-07-22,18,9.4
2013-07-22,19,9
2013-07-22,20,8.9
2013-07-22,21,8.8
2013-07-22,22,8.6
2013-07-22,23,8.6
2013-07-22,24,8.6
2013-07-22,24.4,8.6
2013-08-05,0,22.6
2013-08-05,1,22.6
2013-08-05,2,22.6
2013-08-05,3,22.5
2013-08-05,4,22.5
2013-08-05,5,22.5
2013-08-05,6,22.5
2013-08-05,7,22.4
2013-08-05,7.5,22.4
2013-08-05,8,22.2
2013-08-05,8.5,20.6
2013-08-05,9,19.2
2013-08-05,10,16.9
2013-08-05,11,13.6
2013-08-05,12,11.8
2013-08-05,13,11.1
2013-08-05,14,10.6
2013-08-05,15,9.9
2013-08-05,16,9.7
2013-08-05,17,9.6
2013-08-05,18,9.5
2013-08-05,19,9.4
2013-08-05,20,9.3
2013-08-05,21,9.2
2013-08-05,22,9.1
2013-08-05,23,9.1
2013-08-05,24,9
2013-08-05,24.4,9
2013-08-21,0,24.2
2013-08-21,1,24.1
2013-08-21,2,24
2013-08-21,3,24
2013-08-21,4,24
2013-08-21,5,24
2013-08-21,6,23.8
2013-08-21,7,23.6
2013-08-21,7.5,23.4
2013-08-21,8,22.4
2013-08-21,8.5,21.8
2013-08-21,9,19.6
2013-08-21,10,17.6
2013-08-21,11,15.1
2013-08-21,12,12.6
2013-08-21,13,11.4
2013-08-21,14,10.7
2013-08-21,15,10.3
2013-08-21,16,9.9
2013-08-21,17,9.6
2013-08-21,18,9.5
2013-08-21,19,9.4
2013-08-21,20,9.3
2013-08-21,21,9.3
2013-08-21,22,9.2
2013-08-21,23,9.2
2013-08-21,24,9.1
2013-08-21,24.4,9.1
2013-09-04,0,24.1
2013-09-04,1,24.1
2013-09-04,2,24.1
2013-09-04,3,24.1
2013-09-04,4,24
2013-09-04,5,24
2013-09-04,6,24
2013-09-04,7,23.9
2013-09-04,8,23.9
2013-09-04,8.5,23.8
2013-09-04,9,23
2013-09-04,9.5,21.6
2013-09-04,10,18.3
2013-09-04,11,15.5
2013-09-04,12,13.5
2013-09-04,13,12.3
2013-09-04,14,11
2013-09-04,15,10.6
2013-09-04,16,10.2
2013-09-04,17,9.8
2013-09-04,18,9.7
2013-09-04,19,9.6
2013-09-04,20,9.5
2013-09-04,21,9.4
2013-09-04,22,9.4
2013-09-04,23,9.4
2013-09-04,24,9.3
2013-09-04,24.4,9.3
2013-09-30,0,19.3
2013-09-30,1,19.2
2013-09-30,2,19.2
2013-09-30,3,19.2
2013-09-30,4,19.2
2013-09-30,5,19.2
2013-09-30,6,19.1
2013-09-30,7,19.1
2013-09-30,8,19.1
2013-09-30,9,19.1
2013-09-30,10,18.9
2013-09-30,10.5,18.9
2013-09-30,11,18.8
2013-09-30,11.5,18.7
2013-09-30,12,18.3
2013-09-30,12.5,14.9
2013-09-30,13,13.6
2013-09-30,14,12.2
2013-09-30,15,11.3
2013-09-30,16,10.9
2013-09-30,17,10.7
2013-09-30,18,10.3
2013-09-30,19,10.1
2013-09-30,20,10
2013-09-30,21,9.9
2013-09-30,22,9.9
2013-09-30,23,9.8
2013-09-30,24,9.8
2013-09-30,24.3,9.8
2013-10-29,0,11.5
2013-10-29,1,11.5
2013-10-29,2,11.5
2013-10-29,3,11.5
2013-10-29,4,11.5
2013-10-29,5,11.5
2013-10-29,6,11.5
2013-10-29,7,11.5
2013-10-29,8,11.5
2013-10-29,9,11.5
2013-10-29,10,11.5
2013-10-29,11,11.5
2013-10-29,12,11.5
2013-10-29,13,11.5
2013-10-29,14,11.5
2013-10-29,15,11.5
2013-10-29,16,11.5
2013-10-29,17,11.5
2013-10-29,18,11.5
2013-10-29,19,11.5
2013-10-29,20,11.5
2013-10-29,21,11.5
2013-10-29,22,11.5
2013-10-29,23,11.5
2013-10-29,24,11.5
2013-10-29,24.4,11.5
2013-12-02,0,4.5
2013-12-02,1,4.5
2013-12-02,2,4.5
2013-12-02,3,4.5
2013-12-02,4,4.5
2013-12-02,5,4.5
2013-12-02,6,4.5
2013-12-02,7,4.5
2013-12-02,8,4.5
2013-12-02,9,4.5
2013-12-02,10,4.5
2013-12-02,11,4.5
2013-12-02,12,4.5
2013-12-02,13,4.5
2013-12-02,14,4.5
2013-12-02,15,4.5
2013-12-02,16,4.5
2013-12-02,17,4.5
2013-12-02,18,4.5
2013-12-02,19,4.5
2013-12-02,20,4.5
2013-12-02,21,4.5
2013-12-02,22,4.5
2013-12-02,23,4.5
2013-12-02,24,4.5
2013-12-02,24.5,4.5
2014-02-03,0,0
2014-02-03,1,0.4
2014-02-03,2,0.4
2014-02-03,3,0.4
2014-02-03,4,0.4
2014-02-03,5,0.4
2014-02-03,6,0.4
2014-02-03,7,0.5
2014-02-03,8,0.6
2014-02-03,9,0.7
2014-02-03,10,0.9
2014-02-03,11,0.9
2014-02-03,12,1
2014-02-03,13,1.1
2014-02-03,14,1.2
2014-02-03,15,1.3
2014-02-03,16,1.5
2014-02-03,17,1.5
2014-02-03,18,1.6
2014-02-03,19,1.9
2014-02-03,20,2
2014-02-03,21,2
2014-02-03,22,2.8
2014-02-03,23,3
2014-02-03,23.6,3.4
2014-04-29,0,6.3
2014-04-29,1,6.3
2014-04-29,2,6.3
2014-04-29,3,6.3
2014-04-29,4,6.3
2014-04-29,5,6.3
2014-04-29,6,6.3
2014-04-29,7,6.3
2014-04-29,8,6.3
2014-04-29,9,6.3
2014-04-29,10,6.3
2014-04-29,11,6.3
2014-04-29,12,6.3
2014-04-29,13,6.3
2014-04-29,14,6.3
2014-04-29,15,6.2
2014-04-29,16,6.2
2014-04-29,17,6.2
2014-04-29,18,6.2
2014-04-29,19,6.2
2014-04-29,20,6.2
2014-04-29,21,6.2
2014-04-29,22,6.2
2014-04-29,23,6.1
2014-04-29,24,6.1
2014-04-29,24.5,6.1
2014-05-14,0,11.2
2014-05-14,1,11.1
2014-05-14,2,11.1
2014-05-14,3,11.1
2014-05-14,4,11.1
2014-05-14,5,11
2014-05-14,6,11
2014-05-14,7,11
2014-05-14,8,10.9
2014-05-14,9,10.9
2014-05-14,10,10.9
2014-05-14,11,10.9
2014-05-14,12,10.8
2014-05-14,13,10.6
2014-05-14,14,10.4
2014-05-14,15,10.3
2014-05-14,16,9.6
2014-05-14,17,8.8
2014-05-14,18,8.4
2014-05-14,19,8.4
2014-05-14,20,8.2
2014-05-14,21,8.1
2014-05-14,22,8
2014-05-14,23,8
2014-05-14,24,8
2014-05-14,24.3,8
2014-05-28,0,18.3
2014-05-28,1,18.1
2014-05-28,2,17.5
2014-05-28,3,17.1
2014-05-28,4,16.7
2014-05-28,5,14.3
2014-05-28,6,12.8
2014-05-28,7,12.1
2014-05-28,8,11.8
2014-05-28,9,11.3
2014-05-28,10,10.9
2014-05-28,11,10.7
2014-05-28,12,10.6
2014-05-28,13,10.5
2014-05-28,14,10.3
2014-05-28,15,9.9
2014-05-28,16,9.7
2014-05-28,17,9.6
2014-05-28,18,9.5
2014-05-28,19,9.3
2014-05-28,20,9.1
2014-05-28,21,9
2014-05-28,22,9
2014-05-28,23,8.8
2014-05-28,24,8.7
2014-05-28,24.4,8.7
2014-06-09,0,20.7
2014-06-09,1,20.6
2014-06-09,2,20.5
2014-06-09,3,20.4
2014-06-09,4,20.3
2014-06-09,4.5,20.3
2014-06-09,5,20.3
2014-06-09,5.5,18.3
2014-06-09,6,15.8
2014-06-09,7,14.6
2014-06-09,8,13.3
2014-06-09,9,12
2014-06-09,10,11.2
2014-06-09,11,10.9
2014-06-09,12,10.5
2014-06-09,13,10.1
2014-06-09,14,9.7
2014-06-09,15,9.6
2014-06-09,16,9.4
2014-06-09,17,9.3
2014-06-09,18,9.3
2014-06-09,19,9.1
2014-06-09,20,9
2014-06-09,21,9
2014-06-09,22,8.9
2014-06-09,23,8.9
2014-06-09,24,8.9
2014-06-09,24.2,8.9
2014-06-23,0,23.5
2014-06-23,1,22.6
2014-06-23,2,22.4
2014-06-23,3,22.2
2014-06-23,4,21.4
2014-06-23,5,20.7
2014-06-23,6,20.3
2014-06-23,7,19.6
2014-06-23,7.5,18.5
2014-06-23,8,17
2014-06-23,8.5,15.4
2014-06-23,9,14.5
2014-06-23,10,13
2014-06-23,11,12.3
2014-06-23,12,11.3
2014-06-23,13,10.8
2014-06-23,14,10.4
2014-06-23,15,9.9
2014-06-23,16,9.6
2014-06-23,17,9.4
2014-06-23,18,9.3
2014-06-23,19,9.2
2014-06-23,20,9.2
2014-06-23,21,9.1
2014-06-23,22,9.1
2014-06-23,23,9.1
2014-06-23,24,9.1
2014-06-23,24.4,9.1
2014-07-07,0,23.8
2014-07-07,1,23.4
2014-07-07,2,22.9
2014-07-07,3,22.8
2014-07-07,4,22.8
2014-07-07,5,22.7
2014-07-07,6,22.6
2014-07-07,7,22.3
2014-07-07,7.5,21.9
2014-07-07,8,19.1
2014-07-07,8.5,18.2
2014-07-07,9,15.7
2014-07-07,10,13.9
2014-07-07,11,12.2
2014-07-07,12,10.8
2014-07-07,13,10.3
2014-07-07,14,9.9
2014-07-07,15,9.8
2014-07-07,16,9.6
2014-07-07,17,9.5
2014-07-07,18,9.4
2014-07-07,19,9.3
2014-07-07,20,9.2
2014-07-07,21,9.2
2014-07-07,22,9.2
2014-07-07,23,9.1
2014-07-07,24,9.1
2014-07-07,24.8,9.1
2014-07-21,0,23.1
2014-07-21,1,23
2014-07-21,2,23
2014-07-21,3,23
2014-07-21,4,22.8
2014-07-21,5,22.2
2014-07-21,6,22.1
2014-07-21,7,21.1
2014-07-21,8,20.7
2014-07-21,9,19.9
2014-07-21,9.5,17.8
2014-07-21,10,15.8
2014-07-21,11,12.3
2014-07-21,12,11.6
2014-07-21,13,10.8
2014-07-21,14,10.4
2014-07-21,15,10.2
2014-07-21,16,9.8
2014-07-21,17,9.6
2014-07-21,18,9.5
2014-07-21,19,9.4
2014-07-21,20,9.3
2014-07-21,21,9.2
2014-07-21,22,9.1
2014-07-21,23,9.1
2014-07-21,24,9.1
2014-08-04,0,23.9
2014-08-04,1,23.9
2014-08-04,2,23.7
2014-08-04,3,23.5
2014-08-04,4,23.4
2014-08-04,5,23.3
2014-08-04,6,23
2014-08-04,7,22.3
2014-08-04,8,22.1
2014-08-04,9,19.3
2014-08-04,10,16.5
2014-08-04,11,14.1
2014-08-04,12,12.5
2014-08-04,13,11.8
2014-08-04,14,10.6
2014-08-04,15,10.5
2014-08-04,16,10
2014-08-04,17,9.8
2014-08-04,18,9.5
2014-08-04,19,9.4
2014-08-04,20,9.4
2014-08-04,21,9.3
2014-08-04,22,9.3
2014-08-04,23,9.3
2014-08-04,24,9.2
2014-08-04,24.2,9.2
2014-08-20,0,24.2
2014-08-20,1,23.9
2014-08-20,2,23.7
2014-08-20,3,23.6
2014-08-20,4,23.6
2014-08-20,5,23.6
2014-08-20,6,23.5
2014-08-20,7,23.3
2014-08-20,8,22.4
2014-08-20,9,20.7
2014-08-20,9.5,19.9
2014-08-20,10,19.2
2014-08-20,10.5,17.6
2014-08-20,11,15.1
2014-08-20,12,13.2
2014-08-20,13,11.9
2014-08-20,14,11.1
2014-08-20,15,10.4
2014-08-20,16,10.2
2014-08-20,17,10.1
2014-08-20,18,9.9
2014-08-20,19,9.8
2014-08-20,20,9.7
2014-08-20,21,9.6
2014-08-20,22,9.6
2014-08-20,23,9.6
2014-08-20,24,9.4
2014-08-20,24.2,9.4
2014-09-02,0,23.8
2014-09-02,1,23.7
2014-09-02,2,23.7
2014-09-02,3,23.6
2014-09-02,4,23.6
2014-09-02,5,23.6
2014-09-02,6,23.6
2014-09-02,7,23.6
2014-09-02,8,23.6
2014-09-02,8.5,23.6
2014-09-02,9,23.6
2014-09-02,9.5,23.5
2014-09-02,10,19.8
2014-09-02,10.5,17.1
2014-09-02,11,16.9
2014-09-02,12,15.2
2014-09-02,13,13.5
2014-09-02,14,12.1
2014-09-02,15,11.2
2014-09-02,16,10.7
2014-09-02,17,10.4
2014-09-02,18,10
2014-09-02,19,10
2014-09-02,20,9.9
2014-09-02,21,9.7
2014-09-02,22,9.7
2014-09-02,23,9.6
2014-09-02,23.3,9.6
2014-09-28,0,20.3
2014-09-28,1,20.3
2014-09-28,2,20.1
2014-09-28,3,19.2
2014-09-28,4,18.9
2014-09-28,5,18.4
2014-09-28,6,18.3
2014-09-28,7,18.2
2014-09-28,8,18.1
2014-09-28,9,18
2014-09-28,10,17.9
2014-09-28,11,17.5
2014-09-28,12,17.3
2014-09-28,13,15.2
2014-09-28,14,12.7
2014-09-28,15,11.1
2014-09-28,16,10.6
2014-09-28,17,10.3
2014-09-28,18,10.1
2014-09-28,19,9.9
2014-09-28,20,9.9
2014-09-28,21,9.9
2014-09-28,22,9.8
2014-09-28,23,9.7
2014-09-28,24,9.6
2014-09-28,24.3,9.7
2014-10-30,0,12.2
2014-10-30,1,12.2
2014-10-30,2,12.2
2014-10-30,3,12.2
2014-10-30,4,12.2
2014-10-30,5,12.2
2014-10-30,6,12.2
2014-10-30,7,12.2
2014-10-30,8,12.2
2014-10-30,9,12.2
2014-10-30,10,12.2
2014-10-30,11,12.2
2014-10-30,12,12.2
2014-10-30,13,12.2
2014-10-30,14,12.2
2014-10-30,15,12.2
2014-10-30,16,12.2
2014-10-30,17,12.2
2014-10-30,18,12.2
2014-10-30,19,12.2
2014-10-30,20,12.2
2014-10-30,21,12.2
2014-10-30,22,11.8
2014-10-30,23,11.7
2014-10-30,24,11.7
2015-02-11,0,0.1
2015-02-11,1,0.4
2015-02-11,2,0.5
2015-02-11,3,0.5
2015-02-11,4,0.5
2015-02-11,5,0.5
2015-02-11,6,0.6
2015-02-11,7,0.6
2015-02-11,8,0.6
2015-02-11,9,0.6
2015-02-11,10,0.6
2015-02-11,11,0.7
2015-02-11,12,0.8
2015-02-11,13,0.8
2015-02-11,14,0.9
2015-02-11,15,0.9
2015-02-11,16,1
2015-02-11,17,1.2
2015-02-11,18,1.3
2015-02-11,19,1.5
2015-02-11,20,1.6
2015-02-11,21,1.8
2015-02-11,22,2.2
2015-02-11,23,2.4
2015-02-11,23.5,2.6
2015-04-10,0,4.6
2015-04-10,1,4.4
2015-04-10,2,4.1
2015-04-10,3,4.1
2015-04-10,4,4
2015-04-10,5,4
2015-04-10,6,4
2015-04-10,7,4
2015-04-10,8,4
2015-04-10,9,4
2015-04-10,10,4
2015-04-10,11,3.9
2015-04-10,12,3.9
2015-04-10,13,3.9
2015-04-10,14,3.9
2015-04-10,15,3.9
2015-04-10,16,3.9
2015-04-10,17,3.9
2015-04-10,18,3.9
2015-04-10,19,4
2015-04-10,20,3.9
2015-04-10,21,3.9
2015-04-10,22,3.9
2015-04-10,23,3.9
2015-04-10,24,3.9
2015-04-10,24.2,3.9
2015-04-24,0,7.5
2015-04-24,1,7.4
2015-04-24,2,7.4
2015-04-24,3,7.3
2015-04-24,4,7.3
2015-04-24,5,7.3
2015-04-24,6,7.3
2015-04-24,7,7.3
2015-04-24,8,7.3
2015-04-24,9,7.2
2015-04-24,10,7.2
2015-04-24,11,7.2
2015-04-24,12,7
2015-04-24,13,7
2015-04-24,14,7
2015-04-24,15,7
2015-04-24,16,6.9
2015-04-24,17,6.9
2015-04-24,18,6.9
2015-04-24,19,6.9
2015-04-24,20,6.9
2015-04-24,21,6.9
2015-04-24,22,6.8
2015-04-24,23,6.8
2015-04-24,24,6.8
2015-04-24,24.2,6.8
2015-05-01,0,10.5
2015-05-01,1,9.2
2015-05-01,2,8.7
2015-05-01,3,8.7
2015-05-01,4,8.6
2015-05-01,5,8.6
2015-05-01,6,8.5
2015-05-01,7,8.5
2015-05-01,8,8.4
2015-05-01,9,8.4
2015-05-01,10,8.3
2015-05-01,11,8.2
2015-05-01,12,8.2
2015-05-01,13,8.1
2015-05-01,14,8
2015-05-01,15,7.8
2015-05-01,16,7.6
2015-05-01,17,7.4
2015-05-01,18,7.3
2015-05-01,19,7.2
2015-05-01,20,7.2
2015-05-01,21,7
2015-05-01,22,7
2015-05-01,23,7
2015-05-01,24,7
2015-05-01,24.3,7
2015-05-13,0,13.6
2015-05-13,1,12.8
2015-05-13,2,12.6
2015-05-13,3,12.4
2015-05-13,4,12.4
2015-05-13,5,12.4
2015-05-13,6,12.4
2015-05-13,7,12.3
2015-05-13,8,12.2
2015-05-13,9,11.8
2015-05-13,10,10.4
2015-05-13,11,9.6
2015-05-13,12,9.6
2015-05-13,13,9.5
2015-05-13,14,9.3
2015-05-13,15,8.6
2015-05-13,16,8.6
2015-05-13,17,8.6
2015-05-13,18,8.6
2015-05-13,19,8.6
2015-05-13,20,8.6
2015-05-13,21,8.6
2015-05-13,22,8.6
2015-05-13,23,8.5
2015-05-13,24,8.5
2015-05-13,24.4,8.5
2015-05-27,0,15.9
2015-05-27,1,15.9
2015-05-27,2,15.8
2015-05-27,3,15.8
2015-05-27,4,15.7
2015-05-27,5,15.7
2015-05-27,6,15.6
2015-05-27,7,15.2
2015-05-27,8,15.1
2015-05-27,9,14.6
2015-05-27,10,14.3
2015-05-27,11,14.2
2015-05-27,12,13.1
2015-05-27,13,11.7
2015-05-27,14,11.5
2015-05-27,15,11.1
2015-05-27,16,9.9
2015-05-27,17,9.2
2015-05-27,18,9.1
2015-05-27,19,9
2015-05-27,20,9
